x,y
0.001,0.0
0.0009995065603657315,3.1410759078128295e-05
0.0009980267284282716,6.279051952931337e-05
0.00099556196460308,9.410831331851432e-05
0.000992114701314478,0.00012533323356430425
0.0009876883405951378,0.00015643446504023088
0.0009822872507286888,0.00018738131458572463
0.0009759167619387474,0.00021814324139654258
0.0009685831611286311,0.0002486898871648548
0.000960293685676943,0.0002789911060392293
0.0009510565162951536,0.0003090169943749474
0.0009408807689542254,0.0003387379202452914
0.0009297764858882514,0.00036812455268467797
0.0009177546256839812,0.00039714789063478065
0.0009048270524660195,0.00042577929156507275
0.0008910065241883679,0.0004539904997395468
0.0008763066800438637,0.00048175367410171533
0.0008607420270039436,0.0005090414157503713
0.0008443279255020151,0.0005358267949789967
0.0008270805742745618,0.0005620833778521306
0.0008090169943749475,0.0005877852522924731
0.0007901550123756904,0.0006129070536529765
0.0007705132427757892,0.0006374239897486897
0.0007501110696304596,0.0006613118653236519
0.0007289686274214116,0.0006845471059286888
0.0007071067811865475,0.0007071067811865476
0.0006845471059286886,0.0007289686274214116
0.0006613118653236519,0.0007501110696304596
0.0006374239897486896,0.0007705132427757893
0.0006129070536529765,0.0007901550123756904
0.000587785252292473,0.0008090169943749475
0.0005620833778521306,0.0008270805742745618
0.0005358267949789966,0.0008443279255020151
0.0005090414157503712,0.0008607420270039436
0.00048175367410171517,0.0008763066800438638
0.00045399049973954687,0.0008910065241883679
0.0004257792915650727,0.0009048270524660196
0.0003971478906347806,0.0009177546256839812
0.00036812455268467786,0.0009297764858882515
0.00033873792024529124,0.0009408807689542255
0.00030901699437494747,0.0009510565162951536
0.0002789911060392293,0.000960293685676943
0.0002486898871648547,0.0009685831611286311
0.00021814324139654247,0.0009759167619387474
0.00018738131458572452,0.0009822872507286888
0.00015643446504023072,0.0009876883405951378
0.00012533323356430425,0.000992114701314478
9.410831331851428e-05,0.00099556196460308
6.27905195293133e-05,0.0009980267284282716
3.141075907812817e-05,0.0009995065603657315
-1.6081226496766367e-19,0.001
-3.141075907812828e-05,0.0009995065603657315
-6.279051952931341e-05,0.0009980267284282716
-9.410831331851438e-05,0.00099556196460308
-0.00012533323356430436,0.0009921147013144777
-0.00015643446504023104,0.0009876883405951376
-0.00018738131458572482,0.0009822872507286886
-0.00021814324139654258,0.0009759167619387474
-0.00024868988716485483,0.0009685831611286311
-0.00027899110603922934,0.000960293685676943
-0.0003090169943749476,0.0009510565162951536
-0.0003387379202452915,0.0009408807689542254
-0.00036812455268467797,0.0009297764858882514
-0.0003971478906347807,0.0009177546256839812
-0.00042577929156507275,0.0009048270524660195
-0.00045399049973954676,0.0008910065241883679
-0.00048175367410171544,0.0008763066800438635
-0.0005090414157503713,0.0008607420270039436
-0.0005358267949789969,0.000844327925502015
-0.0005620833778521307,0.0008270805742745617
-0.000587785252292473,0.0008090169943749475
-0.0006129070536529766,0.0007901550123756903
-0.0006374239897486897,0.0007705132427757893
-0.0006613118653236521,0.0007501110696304594
-0.0006845471059286888,0.0007289686274214115
-0.0007071067811865475,0.0007071067811865476
-0.0007289686274214117,0.0006845471059286885
-0.0007501110696304596,0.000661311865323652
-0.0007705132427757894,0.0006374239897486895
-0.0007901550123756904,0.0006129070536529765
-0.0008090169943749474,0.0005877852522924732
-0.0008270805742745619,0.0005620833778521304
-0.0008443279255020151,0.0005358267949789967
-0.0008607420270039437,0.0005090414157503711
-0.0008763066800438637,0.0004817536741017152
-0.000891006524188368,0.0004539904997395465
-0.0009048270524660196,0.0004257792915650725
-0.0009177546256839812,0.00039714789063478065
-0.0009297764858882515,0.00036812455268467776
-0.0009408807689542254,0.0003387379202452913
-0.0009510565162951537,0.00030901699437494714
-0.000960293685676943,0.00027899110603922913
-0.0009685831611286311,0.00024868988716485483
-0.0009759167619387474,0.0002181432413965423
-0.0009822872507286888,0.00018738131458572458
-0.0009876883405951378,0.00015643446504023053
-0.000992114701314478,0.0001253332335643041
-0.00099556196460308,9.410831331851435e-05
-0.0009980267284282716,6.279051952931314e-05
-0.0009995065603657315,3.1410759078128234e-05
-0.001,-3.2162452993532734e-19
-0.0009995065603657315,-3.141075907812844e-05
-0.0009980267284282716,-6.279051952931334e-05
-0.00099556196460308,-9.410831331851455e-05
-0.000992114701314478,-0.00012533323356430428
-0.0009876883405951376,-0.00015643446504023118
-0.0009822872507286886,-0.00018738131458572477
-0.0009759167619387474,-0.0002181432413965425
-0.0009685831611286311,-0.000248689887164855
-0.000960293685676943,-0.0002789911060392293
-0.0009510565162951536,-0.00030901699437494774
-0.0009408807689542254,-0.00033873792024529146
-0.0009297764858882513,-0.0003681245526846783
-0.0009177546256839811,-0.0003971478906347808
-0.0009048270524660195,-0.0004257792915650727
-0.0008910065241883677,-0.0004539904997395471
-0.0008763066800438635,-0.0004817536741017154
-0.0008607420270039434,-0.0005090414157503716
-0.000844327925502015,-0.0005358267949789968
-0.0008270805742745618,-0.0005620833778521306
-0.0008090169943749473,-0.0005877852522924733
-0.0007901550123756903,-0.0006129070536529766
-0.0007705132427757891,-0.0006374239897486899
-0.0007501110696304595,-0.0006613118653236521
-0.0007289686274214116,-0.0006845471059286888
-0.0007071067811865474,-0.0007071067811865477
-0.0006845471059286886,-0.0007289686274214117
-0.0006613118653236516,-0.0007501110696304598
-0.0006374239897486895,-0.0007705132427757894
-0.0006129070536529765,-0.0007901550123756904
-0.0005877852522924732,-0.0008090169943749474
-0.0005620833778521301,-0.0008270805742745622
-0.0005358267949789964,-0.0008443279255020153
-0.0005090414157503711,-0.0008607420270039437
-0.0004817536741017153,-0.0008763066800438637
-0.000453990499739547,-0.0008910065241883678
-0.00042577929156507215,-0.0009048270524660198
-0.0003971478906347803,-0.0009177546256839813
-0.0003681245526846778,-0.0009297764858882515
-0.00033873792024529135,-0.0009408807689542254
-0.0003090169943749476,-0.0009510565162951536
-0.00027899110603922875,-0.0009602936856769432
-0.00024868988716485445,-0.0009685831611286312
-0.00021814324139654236,-0.0009759167619387474
-0.00018738131458572463,-0.0009822872507286888
-0.00015643446504023104,-0.0009876883405951376
-0.00012533323356430374,-0.000992114701314478
-9.410831331851397e-05,-0.00099556196460308
-6.27905195293132e-05,-0.0009980267284282716
-3.14107590781283e-05,-0.0009995065603657315
-1.8369701987210298e-19,-0.001
3.141075907812882e-05,-0.0009995065603657315
6.279051952931372e-05,-0.0009980267284282716
9.41083133185145e-05,-0.00099556196460308
0.00012533323356430422,-0.000992114701314478
0.0001564344650402307,-0.0009876883405951378
0.00018738131458572512,-0.0009822872507286886
0.0002181432413965429,-0.0009759167619387473
0.00024868988716485494,-0.0009685831611286311
0.00027899110603922924,-0.000960293685676943
0.00030901699437494725,-0.0009510565162951537
0.0003387379202452919,-0.0009408807689542253
0.00036812455268467824,-0.0009297764858882513
0.00039714789063478075,-0.0009177546256839812
0.0004257792915650726,-0.0009048270524660196
0.0004539904997395474,-0.0008910065241883676
0.0004817536741017157,-0.0008763066800438634
0.0005090414157503715,-0.0008607420270039434
0.0005358267949789968,-0.000844327925502015
0.0005620833778521306,-0.0008270805742745618
0.0005877852522924737,-0.000809016994374947
0.0006129070536529769,-0.0007901550123756901
0.0006374239897486899,-0.0007705132427757891
0.0006613118653236521,-0.0007501110696304595
0.0006845471059286886,-0.0007289686274214116
0.0007071067811865481,-0.0007071067811865471
0.0007289686274214119,-0.0006845471059286883
0.0007501110696304597,-0.0006613118653236516
0.0007705132427757893,-0.0006374239897486896
0.0007901550123756903,-0.0006129070536529765
0.0008090169943749478,-0.0005877852522924726
0.000827080574274562,-0.0005620833778521302
0.0008443279255020153,-0.0005358267949789964
0.0008607420270039436,-0.0005090414157503712
0.0008763066800438637,-0.00048175367410171533
0.0008910065241883681,-0.0004539904997395462
0.0009048270524660197,-0.0004257792915650722
0.0009177546256839813,-0.0003971478906347804
0.0009297764858882515,-0.00036812455268467786
0.0009408807689542254,-0.0003387379202452914
0.0009510565162951538,-0.0003090169943749468
0.0009602936856769432,-0.0002789911060392288
0.0009685831611286312,-0.0002486898871648545
0.0009759167619387474,-0.00021814324139654242
0.0009822872507286888,-0.00018738131458572469
0.0009876883405951378,-0.00015643446504023023
0.000992114701314478,-0.0001253332335643038
0.00099556196460308,-9.410831331851404e-05
0.0009980267284282716,-6.279051952931326e-05
0.0009995065603657315,-3.141075907812836e-05
0.001,-2.4492935982947063e-19
0.0011836734693877551,0.0
0.0011830893979839273,3.718008217411104e-05
0.0011813377601804032,7.432347209592195e-05
0.0011784202846322172,0.00011139351372395573
0.0011743398505355044,0.00014835362340264585
0.0011691004847860815,0.00018516732596598757
0.0011627073580053866,0.00022179829073412302
0.001155166779437701,0.0002582103673673361
0.0011464861907236857,0.00029436762154207304
0.0011366741585563816,0.0003302343704137816
0.0011257403662269165,0.00036577521783157037
0.0011136956040682668,0.0004009550892699368
0.0011005517588065015,0.0004357392664430882
0.0010863218018300185,0.0004700934215676995
0.0010710197763883495,0.0005039836512402902
0.0010546607837331702,0.0005373765098957901
0.0010372609682151855,0.0005702390428142753
0.0010188375013516068,0.0006025388186432967
0.0009994085648799363,0.0006342439614037104
0.0009789933328147875,0.0006653231819474199
0.000957611952525448,0.0006957458088359886
0.000935285524852858,0.0007254818186096456
0.0009120360832856279,0.0007545018654168164
0.000887886572215646,0.0007827773099749348
0.0008628608242947321,0.0008102802478339581
0.0008369835369146888,0.0008369835369146889
0.0008102802478339579,0.0008628608242947321
0.0007827773099749348,0.000887886572215646
0.0007545018654168163,0.0009120360832856281
0.0007254818186096456,0.000935285524852858
0.0006957458088359885,0.000957611952525448
0.0006653231819474199,0.0009789933328147875
0.0006342439614037102,0.0009994085648799363
0.0006025388186432965,0.0010188375013516068
0.0005702390428142751,0.0010372609682151857
0.0005373765098957902,0.0010546607837331702
0.00050398365124029,0.0010710197763883498
0.00047009342156769946,0.0010863218018300185
0.00043573926644308806,0.0011005517588065018
0.0004009550892699366,0.001113695604068267
0.0003657752178315705,0.0011257403662269165
0.0003302343704137816,0.0011366741585563816
0.000294367621542073,0.0011464861907236857
0.000258210367367336,0.001155166779437701
0.0002217982907341229,0.0011627073580053866
0.00018516732596598735,0.0011691004847860815
0.00014835362340264585,0.0011743398505355044
0.00011139351372395568,0.0011784202846322172
7.432347209592187e-05,0.0011813377601804032
3.71800821741109e-05,0.0011830893979839273
-1.903492115943774e-19,0.0011836734693877551
-3.718008217411102e-05,0.0011830893979839273
-7.432347209592199e-05,0.0011813377601804032
-0.0001113935137239558,0.0011784202846322172
-0.000148353623402646,0.0011743398505355044
-0.00018516732596598776,0.0011691004847860812
-0.00022179829073412327,0.0011627073580053864
-0.0002582103673673361,0.001155166779437701
-0.0002943676215420731,0.0011464861907236857
-0.0003302343704137817,0.0011366741585563816
-0.0003657752178315706,0.0011257403662269165
-0.0004009550892699369,0.0011136956040682668
-0.0004357392664430882,0.0011005517588065015
-0.00047009342156769957,0.0010863218018300185
-0.0005039836512402902,0.0010710197763883495
-0.0005373765098957901,0.0010546607837331702
-0.0005702390428142754,0.0010372609682151852
-0.0006025388186432967,0.0010188375013516068
-0.0006342439614037106,0.000999408564879936
-0.00066532318194742,0.0009789933328147873
-0.0006957458088359885,0.000957611952525448
-0.0007254818186096458,0.0009352855248528579
-0.0007545018654168164,0.0009120360832856281
-0.0007827773099749351,0.0008878865722156458
-0.0008102802478339581,0.0008628608242947319
-0.0008369835369146888,0.0008369835369146889
-0.0008628608242947322,0.0008102802478339578
-0.000887886572215646,0.000782777309974935
-0.0009120360832856283,0.0007545018654168162
-0.000935285524852858,0.0007254818186096456
-0.0009576119525254479,0.0006957458088359887
-0.0009789933328147877,0.0006653231819474197
-0.0009994085648799363,0.0006342439614037104
-0.0010188375013516068,0.0006025388186432964
-0.0010372609682151855,0.0005702390428142752
-0.0010546607837331704,0.0005373765098957897
-0.0010710197763883498,0.0005039836512402899
-0.0010863218018300185,0.0004700934215676995
-0.0011005517588065018,0.00043573926644308795
-0.0011136956040682668,0.00040095508926993664
-0.0011257403662269165,0.00036577521783157004
-0.0011366741585563816,0.0003302343704137814
-0.0011464861907236857,0.00029436762154207304
-0.001155166779437701,0.0002582103673673358
-0.0011627073580053866,0.00022179829073412297
-0.0011691004847860815,0.00018516732596598716
-0.0011743398505355044,0.00014835362340264566
-0.0011784202846322172,0.00011139351372395576
-0.0011813377601804032,7.432347209592167e-05
-0.0011830893979839273,3.7180082174110974e-05
-0.0011836734693877551,-3.806984231887548e-19
-0.0011830893979839273,-3.718008217411121e-05
-0.0011813377601804032,-7.432347209592193e-05
-0.0011784202846322172,-0.00011139351372395599
-0.0011743398505355044,-0.00014835362340264588
-0.0011691004847860812,-0.00018516732596598792
-0.0011627073580053864,-0.00022179829073412318
-0.001155166779437701,-0.000258210367367336
-0.0011464861907236857,-0.0002943676215420733
-0.0011366741585563816,-0.0003302343704137816
-0.0011257403662269165,-0.0003657752178315708
-0.0011136956040682668,-0.00040095508926993686
-0.0011005517588065015,-0.0004357392664430886
-0.0010863218018300183,-0.00047009342156769973
-0.0010710197763883495,-0.00050398365124029
-0.00105466078373317,-0.0005373765098957904
-0.0010372609682151852,-0.0005702390428142754
-0.0010188375013516066,-0.000602538818643297
-0.000999408564879936,-0.0006342439614037105
-0.0009789933328147875,-0.0006653231819474199
-0.0009576119525254478,-0.0006957458088359889
-0.0009352855248528579,-0.0007254818186096458
-0.0009120360832856278,-0.0007545018654168167
-0.0008878865722156459,-0.0007827773099749351
-0.0008628608242947321,-0.0008102802478339581
-0.0008369835369146887,-0.000836983536914689
-0.0008102802478339579,-0.0008628608242947322
-0.0007827773099749345,-0.0008878865722156463
-0.0007545018654168162,-0.0009120360832856283
-0.0007254818186096456,-0.000935285524852858
-0.0006957458088359887,-0.0009576119525254479
-0.0006653231819474194,-0.000978993332814788
-0.0006342439614037099,-0.0009994085648799365
-0.0006025388186432964,-0.0010188375013516068
-0.0005702390428142752,-0.0010372609682151855
-0.0005373765098957903,-0.00105466078373317
-0.0005039836512402895,-0.00107101977638835
-0.00047009342156769914,-0.0010863218018300187
-0.000435739266443088,-0.0011005517588065018
-0.00040095508926993675,-0.0011136956040682668
-0.0003657752178315706,-0.0011257403662269165
-0.0003302343704137809,-0.0011366741585563816
-0.0002943676215420726,-0.001146486190723686
-0.00025821036736733586,-0.001155166779437701
-0.00022179829073412302,-0.0011627073580053866
-0.00018516732596598776,-0.0011691004847860812
-0.00014835362340264523,-0.0011743398505355044
-0.00011139351372395531,-0.0011784202846322172
-7.432347209592176e-05,-0.0011813377601804032
-3.718008217411105e-05,-0.0011830893979839273
-2.174372888282035e-19,-0.0011836734693877551
3.7180082174111665e-05,-0.001183089397983927
7.432347209592236e-05,-0.0011813377601804032
0.00011139351372395594,-0.0011784202846322172
0.00014835362340264582,-0.0011743398505355044
0.00018516732596598733,-0.0011691004847860815
0.00022179829073412362,-0.0011627073580053864
0.0002582103673673365,-0.001155166779437701
0.0002943676215420732,-0.0011464861907236857
0.0003302343704137815,-0.0011366741585563816
0.0003657752178315702,-0.0011257403662269165
0.0004009550892699373,-0.0011136956040682668
0.00043573926644308855,-0.0011005517588065015
0.0004700934215676996,-0.0010863218018300185
0.00050398365124029,-0.0010710197763883498
0.0005373765098957908,-0.0010546607837331697
0.0005702390428142757,-0.0010372609682151852
0.0006025388186432969,-0.0010188375013516066
0.0006342439614037105,-0.000999408564879936
0.0006653231819474199,-0.0009789933328147875
0.0006957458088359893,-0.0009576119525254474
0.0007254818186096461,-0.0009352855248528577
0.0007545018654168167,-0.0009120360832856278
0.0007827773099749351,-0.0008878865722156459
0.0008102802478339579,-0.0008628608242947321
0.0008369835369146895,-0.0008369835369146883
0.0008628608242947324,-0.0008102802478339576
0.0008878865722156462,-0.0007827773099749345
0.0009120360832856281,-0.0007545018654168163
0.0009352855248528579,-0.0007254818186096456
0.0009576119525254484,-0.000695745808835988
0.0009789933328147877,-0.0006653231819474195
0.0009994085648799365,-0.0006342439614037099
0.0010188375013516068,-0.0006025388186432965
0.0010372609682151855,-0.0005702390428142753
0.0010546607837331704,-0.0005373765098957893
0.0010710197763883498,-0.0005039836512402896
0.0010863218018300187,-0.0004700934215676992
0.0011005517588065018,-0.00043573926644308806
0.0011136956040682668,-0.0004009550892699368
0.0011257403662269167,-0.00036577521783156966
0.0011366741585563816,-0.000330234370413781
0.001146486190723686,-0.00029436762154207266
0.001155166779437701,-0.0002582103673673359
0.0011627073580053866,-0.0002217982907341231
0.0011691004847860817,-0.0001851673259659868
0.0011743398505355044,-0.0001483536234026453
0.0011784202846322172,-0.00011139351372395539
0.0011813377601804032,-7.432347209592182e-05
0.0011830893979839273,-3.718008217411112e-05
0.0011836734693877551,-2.8991638510427136e-19
0.0013673469387755102,0.0
0.0013666722356021229,4.294940527009379e-05
0.0013646487919325345,8.585642466253054e-05
0.0013612786046613542,0.00012867871412939713
0.001356564999756531,0.00017137401324098745
0.001350512628977025,0.00021390018689174426
0.0013431274652820845,0.0002562152668825214
0.0013344167969366546,0.00029827749333812963
0.0013243892203187405,0.00034004535591929125
0.0013130546314358202,0.0003814776347883339
0.0013004242161586794,0.0004225334412881934
0.0012865104391823082,0.00046317225829458215
0.0012713270317247518,0.0005033539802014984
0.0012548889779760558,0.0005430389525006184
0.0012372125003106797,0.0005821880109155076
0.0012183150432779723,0.0006207625200520334
0.0011982152563865074,0.0006587244115268353
0.00117693297569927,0.000696036221536222
0.0011544892042578575,0.000732661127828424
0.001130906091355013,0.0007685629860427092
0.0011062069106759485,0.0008037063653795041
0.0010804160373300256,0.0008380565835663147
0.0010535589237954668,0.0008715797410849431
0.0010256620748008325,0.0009042427546262178
0.0009967530211680525,0.0009360133897392274
0.0009668602926428302,0.0009668602926428304
0.0009360133897392273,0.0009967530211680525
0.0009042427546262178,0.0010256620748008325
0.000871579741084943,0.001053558923795467
0.0008380565835663147,0.0010804160373300256
0.000803706365379504,0.0011062069106759485
0.0007685629860427092,0.001130906091355013
0.0007326611278284239,0.0011544892042578575
0.0006960362215362219,0.00117693297569927
0.000658724411526835,0.0011982152563865076
0.0006207625200520334,0.0012183150432779723
0.0005821880109155075,0.0012372125003106797
0.0005430389525006183,0.0012548889779760558
0.0005033539802014983,0.001271327031724752
0.00046317225829458193,0.0012865104391823084
0.00042253344128819343,0.0013004242161586794
0.0003814776347883339,0.0013130546314358202
0.0003400453559192912,0.0013243892203187405
0.0002982774933381295,0.0013344167969366546
0.0002562152668825213,0.0013431274652820845
0.00021390018689174402,0.001350512628977025
0.00017137401324098745,0.001356564999756531
0.00012867871412939707,0.0013612786046613542
8.585642466253044e-05,0.0013646487919325345
4.2949405270093626e-05,0.0013666722356021229
